id,freq,cui
4050911,758,C0079594
4463990,15182,C0860096
4137342,2313,C0266294
4004627,10551,C0009325
4295973,282,C0489542
4831659,15470,C1706082
4123624,2182,C0235660
4757768,353,C1531588
4393500,731,C0677628
4251703,108,C0429027
4713688,219,C1435181
4022772,107,C0043976
4145284,229,C0275531
4006280,535,C0012702
4014051,5886,C0027726
4469025,269,C0875950
4528761,717,C0985840
4196508,91094,C0349013
4768864,111,C1546189
4859836,450,C1830608
4866391,118,C1838027
4107721,207,C0206638
4111312,1405,C0221155
4021898,199,C0042512
4009472,91832,C0018799
4718837,541,C1440756
4135917,245,C0264611
4005463,60005,C0010957
4401461,3044,C0699274
4550592,2025,C1127564
4030505,201,C0053882
4020625,1107,C0039902
4231278,213,C0406486
4010745,392,C0021234
4019922,2374,C0038506
4464047,123,C0860163
4248549,630,C0425543
4898938,446,C1875156
4002879,383,C0006057
4605065,28160,C1271005
4012873,1892,C0025312
4901161,100,C1879276
4393671,493,C0677882
4551010,358,C1128321
4312484,2716,C0543495
4615363,122,C1281554
4014374,677,C0028385
4073065,1129,C0155747
4043083,918,C0069426
4457834,182,C0853260
4011600,4134,C0022876
4862021,491,C1833142
4007838,13279,C0015645
4849519,774,C1739768
4124213,680,C0237281
4738483,1658,C1509147
4013101,2099,C0025810
4698735,2403,C1402294
4411398,190,C0718203
4069987,447,C0151735
4148818,171,C0280089
4125011,366,C0241126
4111483,276,C0221508
4493383,1050,C0939219
4005102,20366,C0010201
4415749,136,C0723649
4136696,713,C0265534
4206806,113,C0369324
4031056,678,C0054544
4234413,177,C0409957
4161149,110,C0307440
4060392,651,C0112957
4884802,632,C1859476
4302167,4586,C0522124
4861584,210,C1832673
4014697,107338,C0029053
4235021,121,C0410652
4010650,4270,C0021037
4124574,2859,C0239043
4004171,2335,C0008479
5138091,584,C2921106
4862192,549,C1833334
4013424,180,C0026458
4464560,106,C0860752
4879463,347,C1853378
4350959,245,C0592085
4313073,6909,C0546959
4597256,183,C1262760
4125182,65497,C0241863
4277866,252,C0457592
4069265,775,C0149523
4257612,740,C0435632
4304694,13484,C0524909
4819480,117,C1659052
4537463,6021,C1095909
4278474,115,C0458259
4136677,8135,C0265512
5028936,200,C2733619
4011904,904,C0023443
4006546,4279,C0013298
4328520,373,C0566620
4244882,255,C0421342
4830215,488,C1704476
4276118,1010,C0455641
4002537,286241,C0005437
4001891,368496,C0004057
4305302,120,C0526371
4530300,118,C0993365
4551162,284,C1128545
4123757,368,C0235884
4235002,1335,C0410632
4022354,449,C0043369
4003069,597,C0006405
4001910,329,C0004110
4045857,137,C0072826
4218681,2734,C0392214
4215527,4862,C0385242
4942771,904,C1997459
4528894,383,C0986383
4915962,147,C1961874
4721174,3504,C1443924
4458594,862,C0854076
4122009,7887,C0233485
4916760,11824,C1963233
4249651,109,C0426740
4007382,17993,C0014822
4190466,351,C0341332
4843306,785,C1721377
4190276,157,C0341109
4001625,1148,C0003564
4007401,642,C0014854
4050816,180,C0079352
4010327,7590,C0020402
4019504,402,C0037771
4914214,1439,C1960046
4607554,123,C1273562
4402392,426,C0700753
4550535,142,C1127453
4013728,3879,C0027066
4164265,173,C0311220
4051044,1696,C0079924
4120185,2533,C0231230
4342580,1874,C0581385
4001530,460,C0003374
4857955,348,C1827961
4123738,1384,C0235855
4596021,155,C1260910
4928863,152,C1979778
4855599,3904,C1822073
4548350,872,C1123415
4009757,696,C0019275
4124536,2561,C0238792
4017699,1378,C0034428
4883016,548,C1857528
4842869,8223,C1720919
4252615,304,C0429979
4528875,130,C0986341
4320559,13280,C0558172
4549737,402,C1126163
4313035,2484,C0546862
4125144,243,C0241688
4128887,13305,C0251564
4010308,1326,C0020361
4007021,2204,C0014126
4111426,1743,C0221354
4529483,6684,C0989915
4019827,775,C0038356
4907051,274,C1952615
4003012,995,C0006309
4226414,165,C0400968
4550706,176,C1127761
4422437,169,C0755633
4513409,767,C0963398
4070196,1701,C0152105
4614280,7514,C1280451
4467125,1578,C0868908
4918736,339,C1967587
4412671,126,C0719787
4010232,20339,C0020217
4158299,32576,C0301869
4014906,17481,C0029443
4475257,119,C0885298
4005368,408,C0010676
4340015,143,C0578376
4942923,219,C1997617
4148533,3934,C0279563
4218643,604,C0392156
5027264,4007,C2731882
4528856,5987,C0986241
4019808,935,C0038325
4698849,3072,C1406659
5136476,157,C2919063
4598187,338,C1263887
4246649,102,C0423429
4141370,1283,C0271049
4916722,405,C1963195
4009681,2537,C0019123
4321148,179,C0558852
4916532,24137,C1962966
4650760,3637,C1319127
4537596,3543,C1096063
4756837,481,C1530575
4010213,18859,C0020175
4197933,277,C0352510
4107056,334,C0205882
4120147,521,C0231173
4342542,168,C0581346
4137418,210,C0266385
4548692,720,C1124026
4235135,100,C0410783
4639664,1170,C1306868
4312579,69239,C0544452
4015457,3435,C0030319
4420784,1309,C0751498
4014184,123,C0027961
4184823,751,C0334626
4002993,52097,C0006277
4138026,614,C0267096
4018858,9969,C0036557
4825009,7123,C1696465
4073502,104,C0156309
4069797,10022,C0151293
4183265,130,C0332820
4943512,1758,C1998241
4125106,171,C0241558
4882902,105,C1857406
4529635,164,C0990869
4003544,457,C0007361
4075003,163,C0158262
4916703,2434,C1963176
4135404,252,C0264005
4005311,116,C0010575
4019713,4840,C0038126
4401727,1740,C0699623
4229530,1203,C0404521
4004076,943,C0008297
4048422,10330,C0076107
4352479,59115,C0599156
4865099,149,C1836641
4658322,497,C1333636
4419796,3032,C0741453
4321851,970,C0559682
4137589,314,C0266573
4326278,2190,C0564219
4338932,236,C0577226
4200726,275,C0360641
4009035,943,C0017954
4639645,572,C1306837
4858886,421,C1829460
4005026,2991,C0010054
4960194,5746,C2348263
4148685,185,C0279818
4862287,123,C1833431
4053723,10847,C0085619
4313358,249,C0549419
4138007,374,C0267072
4942885,378,C1997578
4017908,10508,C0034804
4134967,323,C0263504
4845966,326,C1724190
4619201,1509,C1285498
4249955,272,C0427056
4125277,1223,C0242210
4414628,630,C0722236
4020739,322496,C0040134
4001796,527,C0003892
4260101,683,C0438215
4183246,9937,C0332798
4598149,12827,C1263846
4493459,793,C0939357
4159591,15060,C0303611
4634667,146,C1301362
4017490,1291,C0034074
4108766,980,C0209337
4012987,14746,C0025568
4749655,11527,C1521898
4011087,1018,C0021847
4611449,795,C1277592
4194342,806,C0346326
4191188,106,C0342245
4136183,462,C0264913
4611259,1316,C1277402
4747299,766,C1519494
4011714,4790,C0023067
4402316,1192,C0700661
4123453,155,C0235347
4265060,584,C0443625
4247941,457,C0424888
4457682,188,C0853088
4958940,45465,C2346961
4013842,391,C0027373
4200707,409,C0360577
4646371,1133,C1313983
4457492,159,C0852866
4022164,203808,C0043047
4211993,190,C0376544
5045656,129,C2825096
4866220,818,C1837835
4414799,471,C0722451
4698203,1783,C1384589
4633261,392,C1299894
4866030,787,C1837620
4593513,1186,C1257879
4401290,4676,C0699057
4135556,1493,C0264184
4069398,144,C0149866
4415407,1030,C0723209
4401879,1878,C0699930
4021917,3348,C0042548
4749636,1403,C1521879
4020017,967,C0038675
4038143,3355,C0063242
4419758,173,C0740914
4918261,658,C1966103
4013538,4625,C0026682
4868025,840,C1839869
4300951,909,C0520575
4258486,104,C0436560
4150053,164,C0281980
4015039,111,C0029625
4871540,183,C1844369
4876157,120,C1849519
4035768,240,C0060235
4014393,16457,C0028420
4625300,354,C1291704
4339692,190,C0578042
4960156,41840,C2348223
4070310,193,C0152251
4111122,153,C0220821
4256662,276,C0434609
4529768,2785,C0991566
4001454,4513,C0003243
4846726,115,C1735613
4183208,606,C0332757
5183786,546,C2986694
5023730,786,C2725181
4254116,141,C0431698
4416186,123,C0724202
4004646,369,C0009353
4021195,247,C0040963
4689805,151,C1367676
4770251,26174,C1556326
4006413,2284,C0013023
4864966,139,C1836503
4123415,131,C0235272
4415920,177,C0723884
4009586,52807,C0018965
4879292,183,C1853193
4652869,125,C1321321
4322592,3221,C0560453
4014716,17692,C0029095
4053305,1604,C0085160
4646333,3507,C1313937
4003829,2388,C0007860
4009605,4230,C0018995
4218928,757,C0392615
4865574,421,C1837142
4276897,1570,C0456511
4350598,30673,C0591437
4420708,162,C0751409
4656631,1625,C1331537
4016844,19775,C0032861
4323010,10533,C0560880
4852654,900,C1743593
4529749,2071,C0991541
4573601,189,C1174783
4005501,4286,C0011053
4126018,769,C0243089
4240759,143,C0416980
4011296,952,C0022245
4346057,2915,C0585104
4402639,75242,C0701055
4183911,549,C0333565
4059404,4886,C0108796
4123586,2513,C0235590
4019542,345,C0037822
4123396,1551,C0235234
4003449,1772,C0007166
4403247,171,C0702073
4855257,1687,C1815093
4867911,924,C1839743
4942410,748,C1997086
4252273,314,C0429615
4397813,190,C0689149
4008389,387,C0016667
4420100,414,C0747273
4350579,613,C0591410
4872110,339,C1845010
4831963,725,C1706395
4027275,109,C0049865
4249480,132,C0426551
4246326,6942,C0423086
4134302,141,C0262565
4001986,233,C0004310
4141636,132,C0271412
4044603,1652,C0071304
4135100,3528,C0263660
4121572,353,C0232937
4894359,225,C1870115
4126189,2097,C0243463
4613140,131,C1279296
4030106,2096,C0053396
4264756,2321,C0443260
4004285,4899,C0008677
4049505,2421,C0077404
4428992,2710,C0772125
4863731,1015,C1835120
4122180,705,C0233697
4402031,9106,C0700200
4416148,694,C0724157
4012474,1516,C0024586
4123567,229,C0235552
4753702,164,C1527340
4027598,152,C0050285
4420271,1799,C0750197
4690926,506,C1368903
4053533,119,C0085403
4072362,210,C0154832
4219688,6815,C0393593
4188851,1193,C0339295
5041609,880,C2748698
4007781,19145,C0015544
4755887,2071,C1529600
4190086,106,C0340871
4196983,237,C0349571
4354322,182,C0602271
4138824,100,C0267992
4776559,5557,C1563105
4513238,165,C0963149
5153975,2778,C2945766
4012797,3591,C0025175
4071488,209,C0153677
4975736,2920,C2370095
4462926,537,C0858862
4830006,125,C1704213
4857765,271,C1827767
4183873,5534,C0333519
4254971,328,C0432742
4955482,2181,C2341465
4070215,196,C0152134
4720357,11045,C1442791
4548160,481,C1123123
4461368,300,C0857126
4892516,169,C1868182
4053514,161,C0085383
4002461,2809,C0005283
4043634,379,C0070099
4309444,15823,C0536495
4942562,171,C1997244
4656954,2240,C1332128
4124156,448,C0237065
4052583,3624,C0083740
4781290,314,C1567931
4590245,7898,C1251550
4815091,586,C1629454
4120926,40088,C0232180
4549357,797,C1125366
4414305,235,C0721781
4054084,19778,C0086170
4831925,5036,C1706353
4978339,205,C2586876
4038656,150,C0063900
4459183,1702,C0854740
4111236,293,C0221023
4135252,400,C0263833
4563246,1646,C1145828
4384855,315,C0656730
4883947,107,C1858546
4352137,431,C0596240
4006584,2258,C0013378
4325328,918,C0563247
4402183,300,C0700492
4428954,212,C0772037
4777338,921,C1563921
4019124,8796,C0037098
4338780,289,C0577056
4006603,6985,C0013421
4230936,227,C0406099
4568205,953,C1167870
4007135,542,C0014306
4147545,2375,C0278141
4864301,157,C1835763
4652394,663,C1320835
4016749,143,C0032691
4732992,1038880,C1457887
4189269,154,C0339852
4865878,110,C1837464
4124327,195,C0238096
4015476,13262,C0030354
4565963,151,C1160731
4464313,1938,C0860475
4313016,3433,C0546837
4189079,155,C0339572
4744164,226,C1516197
4528666,2193,C0985346
4727843,1064,C1451114
4952841,196,C2315423
4414286,1270,C0721755
4014830,150,C0029300
4559826,239,C1141628
5012083,9563,C2711227
4249423,153,C0426491
4190238,227,C0341052
4016331,2148,C0031923
4069816,494,C0151465
4411854,1299,C0718752
5135222,1180,C2917459
5193286,487,C3164501
4328273,743,C0566355
5122777,139,C2904596
4251969,1148,C0429306
4150319,1027,C0282376
4652565,1881,C1321006
4015799,5983,C0030946
4342162,221,C0580942
4949687,308,C2187547
4527260,393,C0981738
4413849,1073,C0721227
4021632,34420,C0041980
4413070,172,C0720241
4343549,924,C0582415
4014526,53362,C0028734
4420214,807,C0749125
4134606,402,C0263109
4414457,144,C0721994
4659880,106,C1335363
4001283,109761,C0002932
4107797,714,C0206721
4111388,1497,C0221269
4615800,2189,C1281999
4015381,1416026,C0030193
4247238,54981,C0424092
4324093,137,C0561980
4124840,306,C0240341
4018155,3862,C0035222
4401537,13551,C0699377
4264281,4020,C0442756
4136012,697,C0264722
4352099,1990,C0596011
4008883,4594,C0017612
4328444,1985,C0566528
4402145,866,C0700451
4830139,297,C1704376
4864643,1322,C1836150
4608105,354,C1274149
4008902,750,C0017653
4059214,236,C0108092
4010460,184,C0020641
4020682,6845,C0040018
4013234,561,C0026055
4053438,20262,C0085297
4032063,106,C0055754
4528818,1728,C0986076
4350275,14640,C0590690
4249765,3431,C0426857
4698032,552,C1384353
4626345,112,C1292776
4512155,2034,C0961485
5187415,102,C3151195
4111369,229,C0221242
4212240,8427,C0376978
4489678,2367,C0917811
4189763,199,C0340489
4124821,453,C0240278
4418200,246,C0730537
4264262,358,C0442736
4327627,2447,C0565685
4197895,1052,C0352326
4020036,170,C0038717
4020663,405,C0039980
4053419,2798,C0085278
4551257,328,C1128682
4412614,358,C0719723
4003278,131,C0006848
4013557,231,C0026718
4463838,1009,C0859917
4834072,2935,C1708637
4275947,1118441,C0455458
4184785,939,C0334579
5011988,222,C2711132
4653325,298,C1321894
4012911,860,C0025384
4537710,496,C1096184
4528799,302,C0985940
4276555,303,C0456127
4148286,322496,C0279175
4014412,1061,C0028460
4283110,642,C0474975
4556216,14929,C1136254
4158584,745,C0302302
4195691,4404,C0348024
4876917,265,C1850473
4324055,2748,C0561942
4189744,6297,C0340464
4124802,258,C0240164
4020359,218,C0039350
4019656,309,C0038000
4650513,1404,C1318877
4411987,1164,C0718938
4125600,2153,C0242647
4038485,363,C0063694
4742283,101,C1514225
4878133,306,C1851844
4000181,63358,C0000833
4198484,1620,C0354468
4466973,125,C0865850
4470564,673,C0878394
4463819,690,C0859897
4599859,109,C1265664
4548445,1001,C1123624
4070025,2701,C0151791
4005957,181,C0011993
4049220,3576,C0077066
4069322,4645,C0149671
4014108,3342,C0027819
4014735,215,C0029128
4248340,5926,C0425310
4525037,1417,C0978728
4120622,35455,C0231807
4141484,3562,C0271188
4542859,147,C1113688
4125049,3350,C0241310
4761321,329,C1535943
4137703,369,C0266700
4183018,287,C0332550
4873155,228,C1846150
4324226,175,C0562121
4124973,502,C0240940
4616731,821,C1282952
4324036,202,C0561921
4695372,674,C1378050
4070006,1219,C0151763
4183550,1554,C0333140
4311116,256,C0540301
4020264,112,C0039133
4827479,101,C1700874
4000295,394,C0001040
4010384,1280519,C0020517
4020891,10705,C0040433
4305169,994,C0526034
4009985,209,C0019733
4072476,890,C0154980
4261602,20439,C0439857
4402810,292,C0701312
4016559,26824,C0032326
4942828,319,C1997520
4015286,4711,C0029983
4120603,1211,C0231781
4612361,2088,C1278511
4337127,388,C0575366
4815357,138,C1630410
4165481,1976,C0312906
4302547,272,C0522560
4054502,154,C0086815
4650855,589,C1319226
4189896,291,C0340654
4142073,159,C0271932
4124954,169,C0240848
4005900,33089,C0011854
4070329,496,C0152276
4122598,121,C0234178
4009719,878,C0019187
4078233,698,C0162739
4402259,3700,C0700583
4019884,433,C0038449
5045732,516,C2825178
4183531,661,C0333119
4123206,420,C0234918
4190865,199,C0341851
4135860,21518,C0264545
4072799,113,C0155395
4126949,160,C0245514
4634952,118,C1301659
4009624,474,C0019026
4951910,152,C2243090
4548407,320,C1123538
4248492,404,C0425481
4001093,22263,C0002594
4808004,396,C1613485
4740611,428,C1512474
4120584,305,C0231760
4249879,1641,C0426980
4072381,3144,C0154856
4400245,2629,C0694550
4121382,103,C0232709
4149027,446,C0280449
4363651,681,C0616737
4165272,264,C0312620
4916608,1095,C1963079
4019238,180,C0037305
4688969,43460,C1366753
4145797,271,C0276139
4576945,211,C1186764
4022069,8791,C0042870
4530699,736,C0994064
4863351,11540,C1834704
5184774,343,C2987686
4132877,746,C0260526
4012816,1422,C0025218
4329337,131,C0567478
4470697,173,C0878693
4217313,100,C0389169
4846840,466,C1735907
4461007,153,C0856675
4010270,4646,C0020281
4949174,548,C2071267
4073008,158,C0155673
4420081,1451,C0746961
4301312,1910,C0521007
5193400,138,C3164615
4528324,838,C0983815
4723549,122,C1446535
4343036,110,C0581882
4279823,117,C0459908
4337279,4443,C0575519
4302110,11692,C0522054
4008427,212,C0016736
4241500,1246,C0417754
4211727,356,C0376165
4111065,547,C0220708
4643673,192,C1311076
4542023,4897,C1101725
4256415,182,C0434322
4916779,39535,C1963252
4280792,465,C0472377
4257023,2360,C0435001
4530091,523,C0992485
4264357,390,C0442833
4150167,181,C0282169
4075060,309,C0158329
4007496,1228,C0015029
4183683,144,C0333294
4149540,113,C0281224
4123358,1800,C0235160
4010593,2994,C0020934
4251437,1718,C0428734
4123168,524,C0234866
4461178,178,C0856904
4002860,169,C0006030
4322345,548,C0560204
4402943,2465,C0701510
4161073,460,C0307071
4134264,1360,C0262431
4747546,280,C1519758
4690527,115,C1368457
4123700,503,C0235804
4073540,1415,C0156353
4741371,1439,C1513276
4609511,534,C1275591
4613102,103,C1279258
4053780,8948,C0085700
4017965,5798,C0034886
4039226,11750,C0064636
4350883,2693,C0591964
4020169,1851,C0038940
4530072,674,C0992358
4078157,1587,C0162651
4183854,2866,C0333497
4554677,272,C1134087
5155324,703,C2947985
4456181,129,C0850639
4651406,733,C1319808
4183664,10295,C0333271
4743366,218,C1515367
4123339,100,C0235129
4147355,1221,C0277899
4002480,568,C0005320
4301654,553,C0521542
4001758,1275,C0003818
4461159,894,C0856882
4905246,1718,C1883529
4318735,3364,C0556298
4011771,821,C0023186
